source_index,id_sorteo,fecha_sorteo,weekday_idx,number,freq,gap,freq_norm,gap_cap,draw_sum_mains,draw_even_mains,draw_sum_stars,draw_even_stars,is_current_star,label_next_appears
1732,1235802035,2024-04-30,1,5,306,8,0.1765724177726486,8,139,2,6,0,1,0
1732,1235802035,2024-04-30,1,6,310,10,0.1788805539526832,10,139,2,6,0,0,0
1732,1235802035,2024-04-30,1,7,309,4,0.17830351990767454,4,139,2,6,0,0,0
1732,1235802035,2024-04-30,1,8,333,1,0.19215233698788228,1,139,2,6,0,0,0
1732,1235802035,2024-04-30,1,9,318,11,0.18349682631275246,11,139,2,6,0,0,0
1732,1235802035,2024-04-30,1,10,241,2,0.13906520484708598,2,139,2,6,0,0,0
1732,1235802035,2024-04-30,1,11,236,5,0.1361800346220427,5,139,2,6,0,0,0
1732,1235802035,2024-04-30,1,12,133,14,0.07674552798615118,14,139,2,6,0,0,0
1733,1236102036,2024-05-03,4,1,298,1,0.17185697808535177,1,104,3,7,1,0,0
1733,1236102036,2024-05-03,4,2,350,3,0.20184544405997693,3,104,3,7,1,0,0
1733,1236102036,2024-05-03,4,3,354,4,0.2041522491349481,4,104,3,7,1,1,0
1733,1236102036,2024-05-03,4,4,280,2,0.16147635524798154,2,104,3,7,1,1,0
1733,1236102036,2024-05-03,4,5,306,1,0.17647058823529413,1,104,3,7,1,0,0
1733,1236102036,2024-05-03,4,6,310,11,0.1787773933102653,11,104,3,7,1,0,1
1733,1236102036,2024-05-03,4,7,309,5,0.1782006920415225,5,104,3,7,1,0,0
1733,1236102036,2024-05-03,4,8,333,2,0.19204152249134948,2,104,3,7,1,0,0
1733,1236102036,2024-05-03,4,9,318,12,0.18339100346020762,12,104,3,7,1,0,0
1733,1236102036,2024-05-03,4,10,241,3,0.1389850057670127,3,104,3,7,1,0,0
1733,1236102036,2024-05-03,4,11,236,6,0.13610149942329874,6,104,3,7,1,0,1
1733,1236102036,2024-05-03,4,12,133,15,0.07670126874279123,15,104,3,7,1,0,0
1734,1236502037,2024-05-07,1,1,298,2,0.1717579250720461,2,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,2,350,4,0.2017291066282421,4,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,3,354,1,0.20403458213256484,1,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,4,280,1,0.16138328530259366,1,199,2,17,1,0,1
1734,1236502037,2024-05-07,1,5,306,2,0.17636887608069166,2,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,6,311,12,0.1792507204610951,12,199,2,17,1,1,0
1734,1236502037,2024-05-07,1,7,309,6,0.1780979827089337,6,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,8,333,3,0.19193083573487033,3,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,9,318,13,0.18328530259365994,13,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,10,241,4,0.13890489913544668,4,199,2,17,1,0,0
1734,1236502037,2024-05-07,1,11,237,7,0.13659942363112393,7,199,2,17,1,1,0
1734,1236502037,2024-05-07,1,12,133,16,0.07665706051873199,16,199,2,17,1,0,1
1735,1236802038,2024-05-10,4,1,298,3,0.1716589861751152,3,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,2,350,5,0.20161290322580644,5,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,3,354,2,0.20391705069124424,2,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,4,281,2,0.16186635944700462,2,162,3,16,2,1,0
1735,1236802038,2024-05-10,4,5,306,3,0.17626728110599077,3,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,6,311,1,0.179147465437788,1,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,7,309,7,0.17799539170506912,7,162,3,16,2,0,1
1735,1236802038,2024-05-10,4,8,333,4,0.19182027649769584,4,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,9,318,14,0.18317972350230416,14,162,3,16,2,0,1
1735,1236802038,2024-05-10,4,10,241,5,0.13882488479262672,5,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,11,237,1,0.13652073732718895,1,162,3,16,2,0,0
1735,1236802038,2024-05-10,4,12,134,17,0.0771889400921659,17,162,3,16,2,1,0
1736,1237202039,2024-05-14,1,1,298,4,0.1715601611974669,4,90,3,16,0,0,1
1736,1237202039,2024-05-14,1,2,350,6,0.20149683362118595,6,90,3,16,0,0,0
1736,1237202039,2024-05-14,1,3,354,3,0.20379965457685664,3,90,3,16,0,0,0
1736,1237202039,2024-05-14,1,4,281,1,0.16177317213586645,1,90,3,16,0,0,0
1736,1237202039,2024-05-14,1,5,306,4,0.17616580310880828,4,90,3,16,0,0,0
1736,1237202039,2024-05-14,1,6,311,2,0.17904432930339667,2,90,3,16,0,0,0
1736,1237202039,2024-05-14,1,7,310,8,0.178468624064479,8,90,3,16,0,1,0
1736,1237202039,2024-05-14,1,8,333,5,0.19170984455958548,5,90,3,16,0,0,0
1736,1237202039,2024-05-14,1,9,319,15,0.18364997121473806,15,90,3,16,0,1,0
1736,1237202039,2024-05-14,1,10,241,6,0.13874496257915947,6,90,3,16,0,0,1
1736,1237202039,2024-05-14,1,11,237,2,0.13644214162348878,2,90,3,16,0,0,0
1736,1237202039,2024-05-14,1,12,134,1,0.07714450201496834,1,90,3,16,0,0,0
1737,1237502040,2024-05-17,4,1,299,5,0.1720368239355581,5,168,3,11,1,1,0
1737,1237502040,2024-05-17,4,2,350,7,0.20138089758342922,7,168,3,11,1,0,0
1737,1237502040,2024-05-17,4,3,354,4,0.20368239355581128,4,168,3,11,1,0,0
1737,1237502040,2024-05-17,4,4,281,2,0.1616800920598389,2,168,3,11,1,0,0
1737,1237502040,2024-05-17,4,5,306,5,0.1760644418872267,5,168,3,11,1,0,0
1737,1237502040,2024-05-17,4,6,311,3,0.17894131185270426,3,168,3,11,1,0,0
1737,1237502040,2024-05-17,4,7,310,1,0.17836593785960875,1,168,3,11,1,0,1
1737,1237502040,2024-05-17,4,8,333,6,0.1915995397008055,6,168,3,11,1,0,0
1737,1237502040,2024-05-17,4,9,319,1,0.18354430379746836,1,168,3,11,1,0,1
1737,1237502040,2024-05-17,4,10,242,7,0.13924050632911392,7,168,3,11,1,1,0
1737,1237502040,2024-05-17,4,11,237,3,0.13636363636363635,3,168,3,11,1,0,0
1737,1237502040,2024-05-17,4,12,134,2,0.07710011507479862,2,168,3,11,1,0,0
1738,1237902041,2024-05-21,1,1,299,1,0.17193789534215065,1,120,3,16,0,0,1
1738,1237902041,2024-05-21,1,2,350,8,0.20126509488211616,8,120,3,16,0,0,0
1738,1237902041,2024-05-21,1,3,354,5,0.20356526739505462,5,120,3,16,0,0,1
1738,1237902041,2024-05-21,1,4,281,3,0.16158711903392756,3,120,3,16,0,0,0
1738,1237902041,2024-05-21,1,5,306,6,0.17596319723979298,6,120,3,16,0,0,0
1738,1237902041,2024-05-21,1,6,311,4,0.17883841288096608,4,120,3,16,0,0,0
1738,1237902041,2024-05-21,1,7,311,2,0.17883841288096608,2,120,3,16,0,1,0
1738,1237902041,2024-05-21,1,8,333,7,0.19148936170212766,7,120,3,16,0,0,0
1738,1237902041,2024-05-21,1,9,320,2,0.18401380103507764,2,120,3,16,0,1,0
1738,1237902041,2024-05-21,1,10,242,1,0.13916043703277745,1,120,3,16,0,0,0
1738,1237902041,2024-05-21,1,11,237,4,0.13628522139160437,4,120,3,16,0,0,0
1738,1237902041,2024-05-21,1,12,134,3,0.07705577918343876,3,120,3,16,0,0,0
1739,1238202042,2024-05-24,4,1,300,2,0.1724137931034483,2,111,4,4,0,1,0
1739,1238202042,2024-05-24,4,2,350,9,0.20114942528735633,9,111,4,4,0,0,0
1739,1238202042,2024-05-24,4,3,355,6,0.20402298850574713,6,111,4,4,0,1,0
1739,1238202042,2024-05-24,4,4,281,4,0.16149425287356323,4,111,4,4,0,0,0
1739,1238202042,2024-05-24,4,5,306,7,0.17586206896551723,7,111,4,4,0,0,0
1739,1238202042,2024-05-24,4,6,311,5,0.17873563218390803,5,111,4,4,0,0,1
1739,1238202042,2024-05-24,4,7,311,1,0.17873563218390803,1,111,4,4,0,0,1
1739,1238202042,2024-05-24,4,8,333,8,0.19137931034482758,8,111,4,4,0,0,0
1739,1238202042,2024-05-24,4,9,320,1,0.1839080459770115,1,111,4,4,0,0,0
1739,1238202042,2024-05-24,4,10,242,2,0.13908045977011493,2,111,4,4,0,0,0
1739,1238202042,2024-05-24,4,11,237,5,0.13620689655172413,5,111,4,4,0,0,0
1739,1238202042,2024-05-24,4,12,134,4,0.07701149425287357,4,111,4,4,0,0,0
1740,1238602043,2024-05-28,1,1,300,1,0.1723147616312464,1,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,2,350,10,0.2010338885697875,10,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,3,355,1,0.20390580126364158,1,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,4,281,5,0.1614014933946008,5,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,5,306,8,0.17576105686387133,8,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,6,312,6,0.17920735209649627,6,146,3,13,1,1,0
1740,1238602043,2024-05-28,1,7,312,2,0.17920735209649627,2,146,3,13,1,1,1
1740,1238602043,2024-05-28,1,8,333,9,0.19126938541068353,9,146,3,13,1,0,1
1740,1238602043,2024-05-28,1,9,320,2,0.18380241240666284,2,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,10,242,3,0.13900057438253877,3,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,11,237,6,0.13612866168868468,6,146,3,13,1,0,0
1740,1238602043,2024-05-28,1,12,134,5,0.07696726019529006,5,146,3,13,1,0,0
1741,1238902044,2024-05-31,4,1,300,2,0.17221584385763491,2,94,3,15,1,0,0
1741,1238902044,2024-05-31,4,2,350,11,0.20091848450057406,11,94,3,15,1,0,0
1741,1238902044,2024-05-31,4,3,355,2,0.20378874856486798,2,94,3,15,1,0,1
1741,1238902044,2024-05-31,4,4,281,6,0.16130884041331803,6,94,3,15,1,0,1
1741,1238902044,2024-05-31,4,5,306,9,0.1756601607347876,9,94,3,15,1,0,0
1741,1238902044,2024-05-31,4,6,312,1,0.1791044776119403,1,94,3,15,1,0,0
1741,1238902044,2024-05-31,4,7,313,1,0.1796785304247991,1,94,3,15,1,1,0
1741,1238902044,2024-05-31,4,8,334,10,0.19173363949483352,10,94,3,15,1,1,0
1741,1238902044,2024-05-31,4,9,320,3,0.18369690011481057,3,94,3,15,1,0,0
1741,1238902044,2024-05-31,4,10,242,4,0.13892078071182548,4,94,3,15,1,0,0
1741,1238902044,2024-05-31,4,11,237,7,0.13605051664753157,7,94,3,15,1,0,0
1741,1238902044,2024-05-31,4,12,134,6,0.07692307692307693,6,94,3,15,1,0,0
1742,1239302045,2024-06-04,1,1,300,3,0.1721170395869191,3,79,2,7,1,0,0
1742,1239302045,2024-06-04,1,2,350,12,0.20080321285140562,12,79,2,7,1,0,0
1742,1239302045,2024-06-04,1,3,356,3,0.204245553643144,3,79,2,7,1,1,0
1742,1239302045,2024-06-04,1,4,282,7,0.16179001721170397,7,79,2,7,1,1,0
1742,1239302045,2024-06-04,1,5,306,10,0.17555938037865748,10,79,2,7,1,0,1
1742,1239302045,2024-06-04,1,6,312,2,0.17900172117039587,2,79,2,7,1,0,0
1742,1239302045,2024-06-04,1,7,313,1,0.1795754446356856,1,79,2,7,1,0,0
1742,1239302045,2024-06-04,1,8,334,1,0.19162363740676994,1,79,2,7,1,0,1
1742,1239302045,2024-06-04,1,9,320,4,0.18359150889271372,4,79,2,7,1,0,0
1742,1239302045,2024-06-04,1,10,242,5,0.13884107860011474,5,79,2,7,1,0,0
1742,1239302045,2024-06-04,1,11,237,8,0.1359724612736661,8,79,2,7,1,0,0
1742,1239302045,2024-06-04,1,12,134,7,0.07687894434882386,7,79,2,7,1,0,0
1743,1239602046,2024-06-07,4,1,300,4,0.1720183486238532,4,124,3,13,1,0,0
1743,1239602046,2024-06-07,4,2,350,13,0.2006880733944954,13,124,3,13,1,0,0
1743,1239602046,2024-06-07,4,3,356,1,0.20412844036697247,1,124,3,13,1,0,0
1743,1239602046,2024-06-07,4,4,282,1,0.16169724770642202,1,124,3,13,1,0,0
1743,1239602046,2024-06-07,4,5,307,11,0.17603211009174313,11,124,3,13,1,1,0
1743,1239602046,2024-06-07,4,6,312,3,0.17889908256880735,3,124,3,13,1,0,0
1743,1239602046,2024-06-07,4,7,313,2,0.17947247706422018,2,124,3,13,1,0,1
1743,1239602046,2024-06-07,4,8,335,2,0.19208715596330275,2,124,3,13,1,1,0
1743,1239602046,2024-06-07,4,9,320,5,0.1834862385321101,5,124,3,13,1,0,1
1743,1239602046,2024-06-07,4,10,242,6,0.13876146788990826,6,124,3,13,1,0,0
1743,1239602046,2024-06-07,4,11,237,9,0.13589449541284404,9,124,3,13,1,0,0
1743,1239602046,2024-06-07,4,12,134,8,0.0768348623853211,8,124,3,13,1,0,0
1744,1240002047,2024-06-11,1,1,300,5,0.17191977077363896,5,149,2,16,0,0,1
1744,1240002047,2024-06-11,1,2,350,14,0.20057306590257878,14,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,3,356,2,0.20401146131805156,2,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,4,282,2,0.16160458452722062,2,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,5,307,1,0.17593123209169054,1,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,6,312,4,0.17879656160458451,4,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,7,314,3,0.17994269340974212,3,149,2,16,0,1,1
1744,1240002047,2024-06-11,1,8,335,1,0.19197707736389685,1,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,9,321,6,0.1839541547277937,6,149,2,16,0,1,0
1744,1240002047,2024-06-11,1,10,242,7,0.13868194842406878,7,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,11,237,10,0.13581661891117477,10,149,2,16,0,0,0
1744,1240002047,2024-06-11,1,12,134,9,0.07679083094555873,9,149,2,16,0,0,0
1745,1240302048,2024-06-14,4,1,301,6,0.17239404352806414,6,87,4,8,0,1,1
1745,1240302048,2024-06-14,4,2,350,15,0.2004581901489118,15,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,3,356,3,0.20389461626575028,3,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,4,282,3,0.16151202749140894,3,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,5,307,2,0.17583046964490265,2,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,6,312,5,0.17869415807560138,5,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,7,315,1,0.18041237113402062,1,87,4,8,0,1,0
1745,1240302048,2024-06-14,4,8,335,2,0.1918671248568156,2,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,9,321,1,0.18384879725085912,1,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,10,242,8,0.13860252004581902,8,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,11,237,11,0.13573883161512026,11,87,4,8,0,0,0
1745,1240302048,2024-06-14,4,12,134,10,0.07674684994272624,10,87,4,8,0,0,1
1746,1240702049,2024-06-18,1,1,302,1,0.1728677733257012,1,117,2,13,1,1,0
1746,1240702049,2024-06-18,1,2,350,16,0.2003434459072696,16,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,3,356,4,0.20377790497996565,4,117,2,13,1,0,1
1746,1240702049,2024-06-18,1,4,282,4,0.16141957641671437,4,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,5,307,3,0.17572982255294792,3,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,6,312,6,0.17859187178019462,6,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,7,315,1,0.18030910131654265,1,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,8,335,3,0.19175729822552948,3,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,9,321,2,0.1837435603892387,2,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,10,242,9,0.1385231825987407,9,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,11,237,12,0.135661133371494,12,117,2,13,1,0,0
1746,1240702049,2024-06-18,1,12,135,11,0.07727532913566114,11,117,2,13,1,1,1
1747,1241002050,2024-06-21,4,1,302,1,0.17276887871853547,1,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,2,350,17,0.20022883295194507,17,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,3,357,5,0.204233409610984,5,42,1,15,1,1,0
1747,1241002050,2024-06-21,4,4,282,5,0.16132723112128147,5,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,5,307,4,0.17562929061784896,4,42,1,15,1,0,1
1747,1241002050,2024-06-21,4,6,312,7,0.17848970251716248,7,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,7,315,2,0.18020594965675057,2,42,1,15,1,0,1
1747,1241002050,2024-06-21,4,8,335,4,0.19164759725400457,4,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,9,321,3,0.18363844393592677,3,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,10,242,10,0.13844393592677345,10,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,11,237,13,0.13558352402745996,13,42,1,15,1,0,0
1747,1241002050,2024-06-21,4,12,136,1,0.07780320366132723,1,42,1,15,1,1,0
1748,1241402051,2024-06-25,1,1,302,2,0.1726700971983991,2,161,2,12,0,0,1
1748,1241402051,2024-06-25,1,2,350,18,0.20011435105774728,18,161,2,12,0,0,0
1748,1241402051,2024-06-25,1,3,357,1,0.20411663807890223,1,161,2,12,0,0,0
1748,1241402051,2024-06-25,1,4,282,6,0.16123499142367068,6,161,2,12,0,0,0
1748,1241402051,2024-06-25,1,5,308,5,0.1761006289308176,5,161,2,12,0,1,0
1748,1241402051,2024-06-25,1,6,312,8,0.1783876500857633,8,161,2,12,0,0,0
1748,1241402051,2024-06-25,1,7,316,3,0.180674671240709,3,161,2,12,0,1,0
1748,1241402051,2024-06-25,1,8,335,5,0.19153802172670098,5,161,2,12,0,0,0
1748,1241402051,2024-06-25,1,9,321,4,0.1835334476843911,4,161,2,12,0,0,0
1748,1241402051,2024-06-25,1,10,242,11,0.13836477987421383,11,161,2,12,0,0,1
1748,1241402051,2024-06-25,1,11,237,14,0.13550600343053174,14,161,2,12,0,0,0
1748,1241402051,2024-06-25,1,12,136,1,0.07775871926815323,1,161,2,12,0,0,0
1749,1241702052,2024-06-28,4,1,303,3,0.17314285714285715,3,101,4,11,1,1,0
1749,1241702052,2024-06-28,4,2,350,19,0.2,19,101,4,11,1,0,0
1749,1241702052,2024-06-28,4,3,357,2,0.204,2,101,4,11,1,0,0
1749,1241702052,2024-06-28,4,4,282,7,0.16114285714285714,7,101,4,11,1,0,0
1749,1241702052,2024-06-28,4,5,308,1,0.176,1,101,4,11,1,0,0
1749,1241702052,2024-06-28,4,6,312,9,0.1782857142857143,9,101,4,11,1,0,1
1749,1241702052,2024-06-28,4,7,316,1,0.18057142857142858,1,101,4,11,1,0,0
1749,1241702052,2024-06-28,4,8,335,6,0.19142857142857142,6,101,4,11,1,0,1
1749,1241702052,2024-06-28,4,9,321,5,0.18342857142857144,5,101,4,11,1,0,0
1749,1241702052,2024-06-28,4,10,243,12,0.13885714285714285,12,101,4,11,1,1,0
1749,1241702052,2024-06-28,4,11,237,15,0.13542857142857143,15,101,4,11,1,0,0
1749,1241702052,2024-06-28,4,12,136,2,0.07771428571428571,2,101,4,11,1,0,0
1750,1242102053,2024-07-02,1,1,303,1,0.173043974871502,1,124,3,14,2,0,1
1750,1242102053,2024-07-02,1,2,350,20,0.19988577955454026,20,124,3,14,2,0,0
1750,1242102053,2024-07-02,1,3,357,3,0.20388349514563106,3,124,3,14,2,0,0
1750,1242102053,2024-07-02,1,4,282,8,0.16105082809822957,8,124,3,14,2,0,0
1750,1242102053,2024-07-02,1,5,308,2,0.17589948600799543,2,124,3,14,2,0,0
1750,1242102053,2024-07-02,1,6,313,10,0.17875499714448886,10,124,3,14,2,1,0
1750,1242102053,2024-07-02,1,7,316,2,0.18046830382638493,2,124,3,14,2,0,0
1750,1242102053,2024-07-02,1,8,336,7,0.19189034837235866,7,124,3,14,2,1,0
1750,1242102053,2024-07-02,1,9,321,6,0.18332381496287836,6,124,3,14,2,0,0
1750,1242102053,2024-07-02,1,10,243,1,0.1387778412335808,1,124,3,14,2,0,0
1750,1242102053,2024-07-02,1,11,237,16,0.1353512278697887,16,124,3,14,2,0,1
1750,1242102053,2024-07-02,1,12,136,3,0.07766990291262135,3,124,3,14,2,0,0
1751,1242402054,2024-07-05,4,1,304,2,0.1735159817351598,2,131,0,12,0,1,0
1751,1242402054,2024-07-05,4,2,350,21,0.1997716894977169,21,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,3,357,4,0.20376712328767124,4,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,4,282,9,0.16095890410958905,9,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,5,308,3,0.17579908675799086,3,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,6,313,1,0.1786529680365297,1,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,7,316,3,0.18036529680365296,3,131,0,12,0,0,1
1751,1242402054,2024-07-05,4,8,336,1,0.1917808219178082,1,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,9,321,7,0.1832191780821918,7,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,10,243,2,0.1386986301369863,2,131,0,12,0,0,0
1751,1242402054,2024-07-05,4,11,238,17,0.1358447488584475,17,131,0,12,0,1,1
1751,1242402054,2024-07-05,4,12,136,4,0.0776255707762557,4,131,0,12,0,0,0
1752,1242802055,2024-07-09,1,1,304,1,0.17341699942954936,1,107,2,18,0,0,0
1752,1242802055,2024-07-09,1,2,350,22,0.19965772960638906,22,107,2,18,0,0,0
1752,1242802055,2024-07-09,1,3,357,5,0.20365088419851682,5,107,2,18,0,0,0
1752,1242802055,2024-07-09,1,4,282,10,0.16086708499714775,10,107,2,18,0,0,0
1752,1242802055,2024-07-09,1,5,308,4,0.17569880205362237,4,107,2,18,0,0,0
1752,1242802055,2024-07-09,1,6,313,2,0.17855105533371363,2,107,2,18,0,0,0
1752,1242802055,2024-07-09,1,7,317,4,0.18083285795778664,4,107,2,18,0,1,0
1752,1242802055,2024-07-09,1,8,336,2,0.19167142042213348,2,107,2,18,0,0,1
1752,1242802055,2024-07-09,1,9,321,8,0.18311466058185966,8,107,2,18,0,0,0
1752,1242802055,2024-07-09,1,10,243,3,0.13861950941243584,3,107,2,18,0,0,1
1752,1242802055,2024-07-09,1,11,239,1,0.1363377067883628,1,107,2,18,0,1,0
1752,1242802055,2024-07-09,1,12,136,5,0.0775812892184826,5,107,2,18,0,0,0
1753,1243102056,2024-07-12,4,1,304,2,0.1733181299885975,2,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,2,350,23,0.19954389965792474,23,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,3,357,6,0.20353477765108324,6,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,4,282,11,0.16077537058152794,11,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,5,308,5,0.17559863169897377,5,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,6,313,3,0.17844925883694412,3,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,7,317,1,0.1807297605473204,1,118,3,18,2,0,1
1753,1243102056,2024-07-12,4,8,337,3,0.19213226909920184,3,118,3,18,2,1,1
1753,1243102056,2024-07-12,4,9,321,9,0.1830102622576967,9,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,10,244,4,0.13911060433295325,4,118,3,18,2,1,0
1753,1243102056,2024-07-12,4,11,239,1,0.1362599771949829,1,118,3,18,2,0,0
1753,1243102056,2024-07-12,4,12,136,6,0.07753705815279362,6,118,3,18,2,0,0
1754,1243502057,2024-07-16,1,1,304,3,0.17321937321937322,3,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,2,350,24,0.19943019943019943,24,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,3,357,7,0.20341880341880342,7,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,4,282,12,0.1606837606837607,12,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,5,308,6,0.1754985754985755,6,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,6,313,4,0.17834757834757833,4,144,3,15,1,0,1
1754,1243502057,2024-07-16,1,7,318,2,0.1811965811965812,2,144,3,15,1,1,1
1754,1243502057,2024-07-16,1,8,338,1,0.1925925925925926,1,144,3,15,1,1,0
1754,1243502057,2024-07-16,1,9,321,10,0.1829059829059829,10,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,10,244,1,0.13903133903133902,1,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,11,239,2,0.1361823361823362,2,144,3,15,1,0,0
1754,1243502057,2024-07-16,1,12,136,7,0.07749287749287749,7,144,3,15,1,0,0
1755,1243802058,2024-07-19,4,1,304,4,0.17312072892938496,4,164,3,13,1,0,0
1755,1243802058,2024-07-19,4,2,350,25,0.19931662870159453,25,164,3,13,1,0,0
1755,1243802058,2024-07-19,4,3,357,8,0.20330296127562641,8,164,3,13,1,0,0
1755,1243802058,2024-07-19,4,4,282,13,0.16059225512528474,13,164,3,13,1,0,1
1755,1243802058,2024-07-19,4,5,308,7,0.17539863325740318,7,164,3,13,1,0,0
1755,1243802058,2024-07-19,4,6,314,5,0.1788154897494305,5,164,3,13,1,1,0
1755,1243802058,2024-07-19,4,7,319,1,0.18166287015945332,1,164,3,13,1,1,0
1755,1243802058,2024-07-19,4,8,338,1,0.19248291571753987,1,164,3,13,1,0,1
1755,1243802058,2024-07-19,4,9,321,11,0.18280182232346243,11,164,3,13,1,0,0
1755,1243802058,2024-07-19,4,10,244,2,0.13895216400911162,2,164,3,13,1,0,0
1755,1243802058,2024-07-19,4,11,239,3,0.13610478359908884,3,164,3,13,1,0,0
1755,1243802058,2024-07-19,4,12,136,8,0.0774487471526196,8,164,3,13,1,0,0
1756,1244202059,2024-07-23,1,1,304,5,0.17302219692657939,5,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,2,350,26,0.199203187250996,26,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,3,357,9,0.20318725099601595,9,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,4,283,14,0.16107000569151964,14,72,5,12,2,1,1
1756,1244202059,2024-07-23,1,5,308,8,0.1752988047808765,8,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,6,314,1,0.17871371656232213,1,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,7,319,1,0.1815594763801935,1,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,8,339,2,0.192942515651679,2,72,5,12,2,1,1
1756,1244202059,2024-07-23,1,9,321,12,0.18269778030734207,12,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,10,244,3,0.13887307911212293,3,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,11,239,4,0.13602731929425158,4,72,5,12,2,0,0
1756,1244202059,2024-07-23,1,12,136,9,0.07740466704610131,9,72,5,12,2,0,0
1757,1244502060,2024-07-26,4,1,304,6,0.17292377701934017,6,118,1,12,2,0,0
1757,1244502060,2024-07-26,4,2,350,27,0.19908987485779295,27,118,1,12,2,0,1
1757,1244502060,2024-07-26,4,3,357,10,0.2030716723549488,10,118,1,12,2,0,0
1757,1244502060,2024-07-26,4,4,284,1,0.161547212741752,1,118,1,12,2,1,0
1757,1244502060,2024-07-26,4,5,308,9,0.1751990898748578,9,118,1,12,2,0,0
1757,1244502060,2024-07-26,4,6,314,2,0.17861205915813425,2,118,1,12,2,0,0
